දේශපාලකයන්	O
එම	O
තත්ත්වය	O
තේරුම්	O
නොගැනීම	O
කණගාටුවට	O
කරුණක්	O
බව	O
එහිදි	O
වැඩි	O
දුරටත්	O
අදහස්	O
දැක්වු	O
සජිත්	PER
ප්‍රේමදාස	PER
මන්ත්‍රීවරයා	O
සඳහන්	O
කළේය	O
.	O
සීගිරිය	LOC
නැරඹීමට	O
පැමිණි	O
විදේශීය	O
කාන්තාවක්	O
අපහසුතාවයට	O
පත්වන	O
ආකාරයෙන්	O
හැසිරුණු	O
තරුණයෙකු	O
පොලිසිය	O
විසින්	O
අත්අඩංගුවට	O
ගෙන	O
තිබේ	O
.	O
තවත්	O
පිරිසක්	O
සමග	O
මාතර	LOC
ප්‍රදේශයේ	O
සිට	O
සීගිරිය	LOC
නැරඹීමට	O
ගිය	O
අදාළ	O
තරුණයා	O
විදේශ	O
කාන්තාව	O
ඉදිරියේ	O
අසැබි	O
ලෙස	O
හැසිරී	O
ඇති	O
බව	O
පොලිසිය	O
පවසයි	O
.	O
ආරක්ෂක	O
නිලධාරීන්	O
සහ	O
තවත්	O
පිරිසක්	O
එක්ව	O
අදාළ	O
තරුණයා	O
පොලිසියට	O
භාර	O
දී	O
තිබේ	O
.	O
සැකකරු	O
පොලිස්	O
ඇප	O
මත	O
මුදාහැරි	O
අතර	O
ලබන	O
7	O
වැනි	O
දින	O
සීගිරිය	LOC
,	O
කිඹිස්ස	ORG
මහේස්ත්‍රාත්	ORG
අධිකරණයට	ORG
ඉදිරිපත්	O
කිරීමට	O
නියමිත	O
බව	O
සීගිරිය	ORG
පොලිසිය	ORG
සඳහන්	O
කළේය	O
.	O
එක්සත්	ORG
ජාතික	ORG
පක්ෂය	ORG
නායකත්ව‍ය	O
වෙනුවෙන්	O
කුළල්	O
කාගන්නා	O
තත්ත්වයකට	O
පත්ව	O
ඇතැයි	O
කෘෂිකර්ම	O
නියෝජ්‍ය	O
අමාත්‍ය	O
ජගත්	PER
පුෂ්පකුමාර	PER
මහතා	O
පවසයි	O
.	O
මේ	O
වන	O
විට	O
රනිල්	PER
වික්‍රමසිංහ	PER
මහතාට	O
සහය	O
දක්වන	O
මන්ත්‍රීවරුන්ගේ	O
සංඛ්‍යාව	O
18	O
ක්	O
පමණ	O
දක්වා	O
අඩු	O
වී	O
ඇති	O
බව	O
අමාත්‍යවරයා	O
සඳහන්	O
කරයි	O
.	O
මොණරාගල	LOC
,	O
දඹගල්ල	LOC
මධ්‍ය	ORG
මහා	ORG
විද්‍යාලයේ	ORG
පැවති	O
උත්සවයකට	O
එක්වෙමින්	O
නියෝජ්‍ය	O
අමාත්‍ය	O
ජගත්	PER
පුෂ්පකුමාර	PER
මහතා	O
මේ	O
බව	O
ප්‍රකාශ	O
කළේය	O
.	O
18	O
වන	O
සංශෝධනය	O
හේතුවෙන්	O
ජනතාවගේ	O
කැමැත්ත	O
තවදුරටත්	O
තහවුරු	O
වන	O
බව	O
අමාත්‍යවරයා	O
එහිදී	O
පෙන්වාදුන්නේය	O
.	O
විපක්ෂයේ	O
ස්වාධීන	O
කණ්ඩායමක්	O
ලෙස	O
කටයුතු	O
කිරීමට	O
තීරණය	O
කර	O
ඇති	O
තමා	O
ඇතුළු	O
කණ්ඩායම	O
ආණ්ඩුව	O
සමග	O
සබඳතා	O
ඇති	O
බව	O
ඔප්පු	O
කළහොත්	O
සිය	O
මන්ත්‍රී	O
ධුරයෙන්	O
ඉල්ලා	O
අස්වන	O
බව	O
එක්සත්	ORG
ජාතික	ORG
පක්ෂ	ORG
පාර්ලිමේන්තු	O
මන්ත්‍රී	O
දයාසිරි	PER
ජයසේකර	PER
මහතා	O
පවසයි	O
.	O
තම	O
කණ්ඩායමේ	O
තීරණය	O
සම්බන්ධයෙන්	O
පක්ෂයේ	O
වගකිවයුත්තන්	O
මෙතෙක්	O
කිසිදු	O
පියවරක්	O
ගෙන	O
නොමැති	O
බව	O
අද	O
දෙරණ	O
කළ	O
විමසීමක	O
දී	O
මන්ත්‍රීවරයා	O
සඳහන්	O
කළේය	O
.	O
පක්ෂ	O
ප්‍රතිසංවිධානය	O
සම්බන්ධයෙන්	O
කඩිනම්	O
පියවරක්	O
නොගතහොත්	O
ඉදිරි	O
පාර්ලිමේන්තු	O
සැසිවාරයේ	O
සිට	O
සිය	O
කණ්ඩායම	O
ස්වාධීනව	O
කටයුතු	O
කරන	O
බව	O
ද	O
දයාසිරි	PER
ජයසේකර	PER
මන්ත්‍රීවරයා	O
ප්‍රකාශ	O
කළේය	O
.	O
තම	O
කණ්ඩායමේ	O
අරමුණ	O
එක්සත්	ORG
ජාතික	ORG
පක්ෂය	ORG
යළි	O
ජයග්‍රාහී	O
මාවතකට	O
යොමු	O
කරවීම	O
බව	O
ඔහු	O
වැඩිදුරටත්	O
අවධාරණය	O
කළේය	O
.	O
හැටන්	LOC
නගරයේ	O
කොටගල	LOC
මුත්තුවිනායගර්	LOC
නම්	O
කෝවිලේ	O
වාර්ෂික	O
වේල්	O
පෙරහැරෙහි	O
වේල්	O
කරත්තය	O
ගමන්	O
කිරීම	O
සඳහා	O
මාර්ගය	O
දෙපස	O
වන	O
දුරකථන	O
රැහැන්	O
ඉහළට	O
එසවීම	O
සඳහා	O
වහලක්	O
මතට	O
නැගුණු	O
පුද්ගලයෙක්	O
එම	O
වහලය	O
කඩාවැටී	O
බිමට	O
ඇදවැටීම	O
නිසා	O
මරණයට	O
පත්ව	O
ඇත	O
.	O
අද	O
පස්වරු	O
2.30	O
ට	O
පමණ	O
මෙම	O
අනතුර	O
සිදුව	O
ඇත	O
.	O
36	O
හැවිරිදි	O
නඩරාජ්	PER
සුදාකර්	PER
නැමති	O
මෙම	O
පුද්ගලයා	O
දෙදරු	O
පියෙක්	O
බව	O
ද	O
සඳහන්ය	O
.	O
ඔහු	O
ට්‍රයිටන්	O
නම්	O
වතුයායේ	O
මිල්කෝ	ORG
ආයතනයෙහි	ORG
සේවකයෙකි	O
.	O
වහලය	O
කඩා	O
වැටීම	O
නිසා	O
බිමට	O
ඇදවැටීමේදී	O
හිසට	O
සිදුවූ	O
බරපතල	O
තුවාල	O
ඔහුගේ	O
මරණයට	O
හේතු	O
වී	O
ඇත	O
.	O
මොහු	O
තුවාල	O
ලැබීමෙන්	O
අනතුරුව	O
කොටගල	ORG
රෝහලට	ORG
ඇතුළත්	O
කර	O
ඇති	O
අතර	O
රෝහලේදී	O
මරණයට	O
පත්ව	O
ඇත	O
.	O
මෙම	O
සිද්ධිය	O
සම්බන්ධව	O
පතන	O
පොලිසිය	O
වැඩිදුර	O
පරීක්ෂණ	O
පවත්වයි	O
.	O
ජනතා	ORG
විමුක්ති	ORG
පෙරමුණේ	ORG
වව්නියාව	LOC
දිස්ත්‍රික්	LOC
කාර්යාලය	LOC
අද	O
එම	O
පක්ෂයේ	O
ප්‍රධාන	O
ලේකම්	O
ටිල්වින්	PER
සිල්වා	PER
මහතාගේ	O
ප්‍රධානත්වයෙන්	O
විවෘත	O
විය	O
.	O
මෙම	O
කාර්යාලය	O
වව්නියාවේ	LOC
,	O
තාන්ඩිකුලම්	LOC
දුම්රියපොළ	LOC
අසල	O
පිහිටා	O
ඇත	O
.	O
මෙම	O
අවස්ථාවට	O
හිටපු	O
පාර්ලිමේන්තු	O
මන්ත්‍රීවරයෙකු	O
වන	O
රාමලිංගම්	PER
චන්ද්‍ර	PER
සේකරන්	PER
මහතා	O
ද	O
සහභාගි	O
වී	O
සිටියේය	O
.	O
රජයේ	O
බාධා	O
කිරීම්	O
මධ්‍යෙය්	O
වුව	O
ද	O
මෙම	O
කාර්යාලය	O
විවෘත	O
කිරීමට	O
හැකියාව	O
ලැබුණු	O
බව	O
එම	O
උත්සවය	O
වෙනුවෙන්	O
සහභාගි	O
වූ	O
පිරිසට	O
ස්තූති	O
කරමින්	O
ටිල්වින්	PER
සිල්වා	PER
මහතා	O
ප්‍රකාශ	O
කළේය	O
.	O
මෙම	O
කාර්යාලය	O
විවෘත	O
කිරීම	O
හරහා	O
වසර	O
30	O
ක්	O
පුරා	O
යුද්ධයෙන්	O
පීඩා	O
විඳි	O
ජනතාවගේ	O
එකමුතුවත්	O
සමග	O
සිදුකරන	O
දේශපාලන	O
ගමනෙහි	O
ඉදිරි	O
පියවරක්	O
සනිටුහන්	O
කරන	O
බව	O
ද	O
ඔහු	O
අවධාරණය	O
කළේය	O
.	O
තණමල්විල	LOC
සිට	O
මැදවච්චිය	LOC
ප්‍රදේශයට	O
ගංජා	O
තොගයක්	O
ප්‍රවාහනය	O
කරමින්	O
සිටි	O
පුද්ගලයින්	O
තිදෙනෙකු	O
මැදවච්චිය	ORG
පොලිසිය	ORG
විසින්	O
අත්	O
අඩංගුවට	O
ගෙන	O
තිබේ	O
.	O
මෙසේ	O
අත්	O
අඩංගුවට	O
ගත්	O
තිදෙනා	O
අතර	O
වැඩ	O
තහනමට	O
ලක්වු	O
පොලිස්	O
කොස්තාපල්වරයෙකු	O
ද	O
සිටින	O
බව	O
පොලිසිය	O
සඳහන්	O
කරයි	O
.	O
සුපිරි	O
මෝටර්	O
රථයකින්	O
අදාළ	O
ගංජා	O
තොගය	O
ප්‍රවාහනය	O
කරමින්	O
සිටියදී	O
ඔවුන්	O
අත්	O
අඩංගුවට	O
ගෙන	O
තිබේ	O
.	O
මෝටර්	O
රථයේ	O
පසුපස	O
අසුනට	O
යටින්	O
ඉතා	O
සූක්ෂම	O
ලෙස	O
මෙම	O
ගංජා	O
තොගය	O
අසුරා	O
තිබියදී	O
සොයාගෙන	O
ඇති	O
බව	O
සඳහන්	O
වේ	O
.	O
කිලෝ	O
ග්‍රෑම්	O
එක	O
බැගින්	O
බරැති	O
ගංජා	O
පැකට්	O
10ක්	O
පොලිසිය	O
එහි	O
දී	O
සොයාගෙන	O
ඇත	O
.	O
මොවුන්	O
දීර්ඝ	O
කාලයක	O
සිට	O
මෙම	O
ගංජා	O
ප්‍රවාහන	O
කටයුතුවල	O
යෙදී	O
සිට	O
ඇති	O
බව	O
පොලිස්	O
පරීක්ෂණ	O
වලදී	O
අනාවරණය	O
වී	O
තිබේ	O
.	O
කල්පිටිය	LOC
ප්‍රදේශයේ	O
නීතීවිරෝධී	O
ලෙස	O
පවත්වා	O
ගෙන	O
ගිය	O
ගුවන්	O
විදුලි	O
සේවයක්	O
වටලා	O
සැකකරුවන්	O
දෙදෙනෙකු	O
අත්අඩංගුවට	O
ගෙන	O
තිබේ	O
.	O
අද	O
දිනයේ	O
සිදු	O
කළ	O
වැටලීමක	O
දී	O
අත්අඩංගුවට	O
ගත්	O
සැකකරුවන්	O
කල්පිටිය	LOC
වෙළඳ	LOC
සංකීර්ණයේ	LOC
කාමරයක	O
මෙම	O
ගුවන්	O
විදුලි	O
සේවය	O
පවත්වා	O
ගෙන	O
ගොස්	O
ඇති	O
බව	O
පොලිසිය	O
පවසයි	O
.	O
දෙමළ	O
භාෂාවෙන්	O
පවත්වාගෙන	O
ගිය	O
මෙහි	O
විකාශන	O
කටයුතු	O
කිලෝමීටර්	O
15ක්	O
පමණ	O
දුරට	O
විකාශය	O
කර	O
ඇති	O
බව	O
ද	O
අනාවරණය	O
වී	O
ඇත	O
.	O
සැකකරුවන්	O
කල්පිටිය	ORG
මහේස්ත්‍රාත්	ORG
අධිකරණයට	ORG
ඉදිරිපත්	O
කරන	O
බව	O
පොලිසිය	O
සඳහන්	O
කරනු	O
ලැබීය	O
.	O
මාතලේ	LOC
නගරයේ	O
ආපන	O
ශාලා	O
සහ	O
හෝටල්	O
වලින්	O
87%ක	O
පමණ	O
මිනිස්	O
පරිභෝජනයට	O
නුසුදුසු	O
ආහාර	O
පාන	O
අලෙවි	O
කරන	O
බවට	O
අනාවරණ	O
වී	O
තිබේ	O
.	O
අද	O
දිනයේ	O
සිදු	O
කළ	O
වැටලීම්	O
වල	O
දී	O
මෙම	O
කරුණු	O
අනාවරණය	O
වූ	O
බව	O
මාතලේ	LOC
නාගරික	O
සෞඛ්‍ය	O
වෛද්‍ය	O
නිලධාරී	O
ජානක	PER
හෙට්ටිආරච්චි	PER
මහතා	O
පවසයි	O
.	O
ආහාර	O
පනත	O
උල්ලංඝණය	O
කරමින්	O
නගරයේ	O
බොහෝ	O
ආපනශාලා	O
ආහාර	O
සකස්	O
කිරීමේ	O
නිරත	O
වන	O
බව	O
මාතලේ	LOC
නාගරික	O
සෞඛ්‍ය	O
වෛද්‍ය	O
නිලධාරීවරයා	O
සඳහන්	O
කරයි	O
.	O
මේ	O
අතර	O
පරිභෝජනයට	O
නුසුදුසු	O
ආහාර	O
පාන	O
අලෙවි	O
කළ	O
හෝටල්	O
සහ	O
ආපන	O
ශාලා	O
මුද්‍රා	O
නොකිරීමට	O
හේතු	O
දක්වන	O
ලෙසට	O
අවසන්	O
නිවේදන	O
නිකුත්	O
කර	O
ඇති	O
බව	O
ද	O
වාර්තා	O
වේ	O
.	O
කැලණිය	LOC
සමස්ත	O
රටටම	O
ආදර්ශයක්	O
බවට	O
පත්ව	O
ඇතැයි	O
ආර්ථික	O
සංවර්ධන	O
අමාත්‍ය	O
බැසිල්	PER
රාජපක්ෂ	PER
මහතා	O
පවසයි	O
.	O
මර්වින්	PER
සිල්වා	PER
නියෝජ්‍ය	O
අමාත්‍යවරයා	O
යටතේ	O
කැලණිය	LOC
පිබිදෙමින්	O
පවතින	O
බවත්	O
,	O
සැබවින්ම	O
එය	O
සෙසු	O
ආසන	O
සංවිධායකවරුන්ටත්	O
කදිම	O
ආදර්ශයක්	O
බවත්	O
රාජපක්ෂ	PER
මහතා	O
කියා	O
සිටියේය	O
.	O
බස්නාහිර	ORG
පළාත්	ORG
සභා	ORG
අරමුදලින්	O
රුපියල්	O
මිලියන	O
47	O
ක්	O
වැයකොට	O
කිරිබත්ගොඩ	ORG
රෝහල්	ORG
පරිශ්‍රය	O
තුළ	O
ඉදි	O
කළ	O
ආයුර්වේද	ORG
පංචකර්ම	ORG
ප්‍රතිකාර	ORG
මධ්‍යස්ථානය	ORG
මීට	O
ස්වල්ප	O
මොහොතකට	O
පෙර	O
ආර්ථික	O
සංවර්ධන	O
අමාත්‍ය	O
බැසිල්	PER
රාජපක්ෂ	PER
මහතා	O
අතින්	O
ජනතා	O
අයිතියට	O
පවරන	O
ලද	O
අතර	O
එකී	O
අවස්ථාවට	O
එක්	O
වෙමින්	O
අමාත්‍යවරයා	O
මේ	O
බව	O
සඳහන්	O
කළේය	O
.	O
මෙතෙක්	O
බිහිවූ	O
ආණ්ඩු	O
වලට	O
කරන්නට	O
බැරියයි	O
කියූ	O
දේවල්	O
වත්මන්	O
මහින්ද	PER
රාජපක්ෂ	PER
ආණ්ඩුව	O
විසින්	O
ඉෂ්ඨ	O
සිද්ධ	O
කරනු	O
ලබන්නේ	O
යම්	O
සේක්ද	O
එසේම	O
පෙර	O
නොවූ	O
විරූ	O
ආදර්ශවත්	O
නායකත්වයක්	O
කැලණියට	LOC
ලැබී	O
ඇතැයි	O
බැසිල්	PER
රාජපක්ෂ	PER
අමාත්‍යවරයා	O
වැඩිදුරටත්	O
පෙන්වාදුන්නේය	O
.	O
1999	O
වසරේ	O
කොළඹ	LOC
,	O
පුරහලේදී	LOC
හිටපු	O
ජනාධිපතිනී	O
චන්ද්‍රිකා	PER
බණ්ඩාරනායක	PER
කුමාරතුංග	PER
මහත්මියට	O
මරාගෙන	O
මැරෙන	O
බෝම්බ	O
ප්‍රහාරයක්	O
එල්ලකී‍රීමේ	O
සිද්ධියට	O
අදාළ	O
නඩුවේ	O
විත්තිකරුවෙකු	O
කොළඹ	ORG
මහාධිකරණය	ORG
හමුවෙහි	O
වරද	O
පිළිගෙන	O
තිබේ	O
.	O
සත්‍යවේල්	PER
ඉලංගේෂ්වරන්	PER
නැමති	O
මෙම	O
සැකකරු	O
කොළඹ	ORG
මහාධිකරණය	ORG
හමුවෙහි	O
මෙ‍සේ	O
වරද	O
පිළිගත්	O
අතර	O
ඔහුට	O
දඬුවම්	O
නියම	O
කිරීම	O
ලබන	O
27	O
වනදා	O
සිදුකරන	O
බව	O
කොළඹ	ORG
මහාධිකරණ	ORG
විනිසුරු	O
ඩබ්.	PER
එන්.	PER
පී.	PER
ඩී	PER
වරාගම	PER
මහතා	O
ප්‍රකාශ	O
කර	O
ඇත	O
.	O
1999	O
වසරේ	O
දෙසැම්බර්	O
මස	O
18	O
වනදා	O
කොළඹ	LOC
,	O
පුරහලේ	LOC
පැවති	O
ජනාධිපතිවරණ	O
රැස්වීමට	O
සහභාගි	O
වී	O
සිටි	O
හිටපු	O
ජනාධිපතිනියට	O
මරාගෙන	O
මැරෙන	O
බෝම්බ	O
ප්‍රහාරයක්	O
එල්ල	O
කිරීම	O
සඳහා	O
වව්නියාවේ	LOC
සිට	O
කොළඹට	LOC
බෝම්බයක්	O
ප්‍රවාහනය	O
කිරීම	O
මෙම	O
සැකකරුට	O
එල්ල	O
වී	O
ඇති	O
චෝදනාව	O
වේ	O
.	O
මෙම	O
චෝදනාව	O
සම්බන්ධයෙන්	O
නීතිපතිවරයා	O
විසින්	O
මෙම	O
නඩුව	O
පවරා	O
ඇත	O
.	O
මෙම	O
සැකකරු	O
පිළිබඳව	O
ඇඟිලි	O
සලකුණු	O
වාර්තාවක්	O
කැඳවීමටත්	O
මහාධිකරණය	O
නියෝග	O
කර	O
තිබේ	O
.	O
බේරුවල	LOC
ප්‍රදේශයෙන්	O
මුහුදුගිය	O
ධීවරයින්	O
සිව්දෙනෙකු	O
අනතුරකින්	O
ජිවිතක්ෂයට	O
පත්ව	O
තිබේ	O
.	O
"	O
දිනූෂ	O
2	O
"	O
නැමැති	O
බහුදින	O
ධීවර	O
යාත්‍රාවක්	O
ධීවරයින්	O
පස්දෙනෙකු	O
සමග	O
පසුගිය	O
මාර්තු	O
19	O
වන	O
දින	O
මුහුදු	O
ගොස්	O
ඇති	O
අතර	O
ඉන්	O
ධීවරයින්	O
සිව්දෙනෙකු	O
මෙසේ	O
ජීවිතක්ෂයට	O
පත්ව	O
ඇති	O
බව	O
ධීවර	ORG
අමාත්‍යාංශය	ORG
පවසයි	O
.	O
මෙම	O
ධීවර	O
යාත්‍රාව	O
පසුගිය	O
ජුනි	O
16	O
වැනි	O
දින	O
සිට	O
අතුරුදන්ව	O
ඇති	O
බවට	O
තොරතුරු	O
වාර්තා	O
වූ	O
බව	O
එම	O
අමාත්‍යාංශය	O
සඳහන්	O
කරයි	O
.	O
ඒ	O
අනුව	O
අමාත්‍යාංශය	O
සහ	O
දෙපාර්තමේන්තුව	O
විසින්	O
රටවල්	O
කිහිපයක	O
තානාපති	O
කාර්යාලය	O
මේ	O
සම්බන්ධයෙන්	O
දැනුවත්	O
කර	O
තිබේ	O
.	O
ඊයේ	O
දිනයේ	O
දී	O
මෙම	O
යාත්‍රාව	O
මාලදිවයින්	LOC
මුහුදු	O
සීමාවේ	O
පාවෙමින්	O
තිබෙන	O
බවට	O
මාලදිවයිනේ	LOC
ශ්‍රී	ORG
ලංකා	ORG
තානාපති	ORG
කාර්යාලය	ORG
මගින්	O
දැනුම්	O
දී	O
ඇති	O
බව	O
ධීවර	ORG
අමාත්‍යාංශය	ORG
ප්‍රකාශ	O
කරනු	O
ලැබීය	O
.	O
යාත්‍රාව	O
සොයාගන්නා	O
අවස්ථාවේ	O
එක්	O
ධීවරයෙකු	O
පමණක්	O
නිරුපද්‍රිතව	O
සිට	O
ඇති	O
අතර	O
මියගොස්	O
සිටි	O
සෙසු	O
ධීවරයින්	O
සිව්දෙනාගේ	O
සිරුරු	O
මාලදිවයින්	O
වෙරළාරක්ෂක	O
නිලධාරින්	O
විසින්	O
මුහුදට	O
දමා	O
ඇති	O
බවට	O
අනාවරණය	O
වී	O
ඇත	O
.	O
මෙලෙස	O
නිරුපද්‍රිතව	O
සොයාගත්	O
ධීවරයා	O
මේ	O
වන	O
විට	O
මාලදිවයින්	LOC
වෙරළාරක්ෂක	O
නිලධාරීන්	O
විසින්	O
මාලේ	LOC
අගනුවර	O
වෙත	O
ගෙනඒමට	O
කටයුතු	O
කරමින්	O
සිටින	O
බව	O
ධීවර	ORG
අමාත්‍යාංශය	ORG
ප්‍රකාශ	O
කරනු	O
ලැබීය.එම	O
ධීවරයා	O
සහ	O
යාත්‍රාව	O
කඩිනමින්	O
මෙරටට	O
ගෙනඒමට	O
කටයුතු	O
කරන	O
බව	O
ද	O
එම	O
අමාත්‍යාංශය	O
සඳහන්	O
කරයි	O
.	O
අද	O
උදෑසන	O
මෙම	O
සිදුවීමෙන්	O
මරණයට	O
පත්	O
ධීවරයින්	O
සංඛ්‍යාව	O
තිදෙනෙකු	O
බව	O
වාර්තා	O
වී	O
තිබුණි	O
.	O
පේරාදෙණිය	ORG
විශ්ව	ORG
විද්‍යාලයේ	ORG
විද්‍යා	ORG
පීඨය	ORG
දින	O
නියමයක්	O
නොමැතිව	O
වසා	O
දැමීමට	O
එම	O
විශ්ව	O
විද්‍යාලයේ	O
පාලන	O
අධිකාරිය	O
තීරණය	O
කර	O
තිබේ	O
.	O
ඒ	O
අනුව	O
අද	O
පස්වරු	O
4	O
වන	O
විට	O
එම	O
පීඨයේ	O
සියලුම	O
ශිෂ්‍ය	O
ශිෂ්‍යාවන්	O
නේවාසිකාගාරවලින්	O
ඉවත්	O
විය	O
යුතු	O
බවට	O
නිවේදනය	O
කර	O
ඇති	O
බව	O
සඳහන්ය	O
.	O
ඊයේ	O
දිනයේ	O
දී	O
පේරාදෙණිය	LOC
විශ්ව	LOC
විද්‍ය‍ලයේ	LOC
සිසුන්	O
කිහිපදෙනෙකුට	O
නාඳුනන	O
පිරිසක්	O
විසින්	O
සිදුකළ	O
පහරදීමේ	O
සිද්ධිය	O
පදනම්	O
කරගනිමින්	O
පාලන	O
අධිකාරිය	O
මෙම	O
තීරණයට	O
එළඹ	O
ඇත	O
.	O
ඊයේ	O
රැස්වූ	O
පීඨ	O
මණ්ඩලය	O
ආරක්ෂක	O
තත්ත්වය	O
සලකා	O
බලා	O
විද්‍යා	O
පීඨය	O
තාවකාලිකව	O
වසා	O
දැමීම	O
සුදුසු	O
බවට	O
නිර්දේශ	O
කර	O
ඇති	O
බව	O
වාර්තා	O
වේ	O
.	O
ඒ	O
අනුව	O
පේරාදෙණිය	ORG
විශ්ව	ORG
විද්‍යාලයේ	ORG
විද්‍යා	ORG
පීඨය	ORG
අද	O
දිනයේ	O
සිට	O
දින	O
‍නියමයක්	O
නොමැතිව	O
වසා	O
දැමීමට	O
කටයුතු	O
කර	O
තිබේ	O
.	O
කොළඹ	LOC
හා	O
ඉන්දියාවේ	LOC
ප්‍රධාන	O
නගර	O
කිහිපයක්	O
අතර	O
දෙසැම්බර්	O
මස	O
පළමුවැනිදා	O
සිට	O
ගුවන්	O
ගමන්	O
වාර	O
ඉහළ	O
නැංවීමට	O
ශ්‍රී	ORG
ලන්කන්	ORG
ගුවන්	ORG
සමාගම	ORG
තීරණය	O
කර	O
තිබේ	O
.	O
ඒ	O
අනුව	O
කොළඹ	LOC
සිට	O
ඉන්දියාවේ	LOC
මුම්බායි	LOC
,	O
චෙන්නායි	LOC
සහ	O
බැංගලෝර්	LOC
නගර	O
අතර	O
ගුවන්	O
ගමන්	O
වාර	O
ගණන	O
ඉහළ	O
නැංවෙනු	O
ඇත	O
.	O
ශ්‍රී	ORG
ලන්කන්	ORG
ගුවන්	ORG
සේවය	ORG
ඉන්දියාවට	LOC
සේවා	O
සපයන	O
විශාලතම	O
ගුවන්	O
සේවා	O
අතරට	O
එක්වීමට	O
මෙමගින්	O
හැකිවනු	O
ඇති	O
බව	O
එම	O
සමාගම	O
පවසයි	O
.	O
මේ	O
වසරේ	O
පළමු	O
මාස	O
9	O
තුළ	O
දී	O
ඉන්දීය	LOC
සංචාරකයින්	O
82,000	O
ක්	O
පමණ	O
මෙරට	O
සංචාරය	O
සඳහා	O
පැමිණ	O
ඇති	O
අතර	O
එය	O
පසුගිය	O
වර්ෂය	O
හා	O
සැසදීමේ	O
දී	O
49%	O
ක	O
වර්ධනයක්	O
බව	O
වාර්තා	O
වේ	O
.	O
ශ්‍රී	LOC
ලංකාව	LOC
ඉන්දියාවේ	LOC
විනෝද	O
සංචාරක	O
වෙළඳපළෙහි	O
ජනප්‍රිය	O
ගමනාන්තයක්	O
බැවින්	O
සංචාරකයින්ට	O
වැඩි	O
පහසුකම්	O
සැලසීම	O
නව	O
ගුවන්	O
සේවා	O
ඇරඹීමේ	O
අරමුණ	O
වී	O
ඇත	O
.	O
යුරෝපා	LOC
සංචාරයක	O
නිරතව	O
සිටින	O
විපක්ෂ	O
නායක	O
රනිල්	PER
වික්‍රමසිංහ	PER
මහතා	O
අද	O
නො‍ර්වේ	LOC
රාජ්‍යය	LOC
බලා	O
පිටත්ව	O
යාමට	O
නියමිතව	O
ඇත	O
.	O
රනිල්	PER
වික්‍රමසිංහ	PER
මහතා	O
ඔස්ලෝ	LOC
නුවර	O
දී	O
ජාත්‍යන්තර	ORG
ප්‍රජාතාන්ත්‍රිකයන්ගේ	ORG
සංගම්	ORG
කාර්යාල‍යේ	O
කා‍ර්යයන්	O
කිහිපයකට	O
සහභාගී	O
වනු	O
ඇති	O
බව	O
විපක්ෂ	O
නායක	O
කාර්යාලය	O
සඳහන්	O
කරනු	O
ලැබීය	O
.	O
විපක්ෂ	O
නායකවරයා	O
නෝර්වේ	LOC
පාරිසරික	O
හා	O
ජාත්‍යන්තර	O
සංවර්ධන	O
අමාත්‍ය	O
එරික්	PER
සොල්හයිම්	PER
මහතා	O
සහ	O
එරට	O
කොන්සවේටිව්	ORG
පක්ෂ	ORG
සාමාජිකයන්	O
හමුවී	O
සාකච්ඡා	O
කිරීමට	O
ද	O
නියමිතය	O
.	O
පසුගිය	O
18	O
වැනිදා	O
යුරෝපා	LOC
සංචාරය	O
ආරම්භ	O
කළ	O
රනිල්	PER
වික්‍රමසිංහ	PER
මහතා	O
බ්‍රිතාන්‍යයේ	LOC
විදේශ	O
ලේකම්	O
විලියම්	PER
හේග්	PER
සහ	O
ආරක්ෂක	O
ලේකම්	O
ලියන්	PER
ෆොක්ස්	PER
යන	O
මහත්වරුන්	O
හමුවී	O
ඊයේ	O
සාකච්ඡා	O
පවත්වා	O
තිබේ	O
.	O
ශ්‍රී	LOC
ලංකාවේ	LOC
වත්මන්	O
දේශපාලන	O
තත්ත්වය	O
හා	O
තවත්	O
ක්ෂේත්‍ර	O
රැසක්	O
සම්බන්ධයෙන්	O
මෙම	O
සාකච්ඡාවලදී	O
අවධානය	O
යොමු	O
වූ	O
බව	O
විපක්ෂ	O
නායක	O
කාර්යාලය	O
සඳහන්	O
කරනු	O
ලැබීය	O
.	O
ඉන්දියාවේ	LOC
සංචාරයක	O
නිරත	O
වන	O
ලෙස	O
කතානායක	O
චමල්	PER
රාජපක්ෂ	PER
මහතාට	O
එරට	O
පාර්ලිමේන්තුවෙන්	O
ආරාධනයක්	O
ලැබී	O
තිබේ	O
.	O
ඉන්දීය	ORG
රාජ්‍ය	ORG
සභාවේ	ORG
සභාපති	O
මොහොමඩ්	PER
හමීඩ්	PER
අන්සාරි	PER
සහ	O
ලෝක්	ORG
සභාවේ	ORG
කතානායක	O
මීරා	PER
කුමාර්	PER
යන	O
මහත්ම	O
මහත්මීන්	O
ඒකාබද්ධව	O
මෙම	O
අරාධනය	O
කර	O
ඇති	O
බව	O
වාර්තා	O
වේ	O
.	O
ශ්‍රී	LOC
ලංකාවේ	LOC
ඉන්දීය	LOC
මහකොමසාරිස්	O
අශෝක්	PER
කේ	PER
කාන්තා	PER
මහතා	O
විසින්	O
ඊට	O
අදාළ	O
ලිපිය	O
ඊයේ	O
කතානායකවරයා	O
වෙත	O
භාර	O
දී	O
තිබේ	O
